timestamp_utc,level,category,class_method,event,args,ret,details,raw
2025-10-13T08:24:53.069193Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.prepare,return,,-5476376652756941416,,[+] org.telegram.SQLite.SQLitePreparedStatement.prepare => -5476376652756941416
2025-10-13T08:24:53.069196Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.prepare,enter,"[""-5476376657320645064"", ""UPDATE dialogs SET unread_count = ?, unread_count_i = ? WHERE did = ?""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.prepare called with: [""-5476376657320645064"",""UPDATE dialogs SET unread_count = ?, unread_count_i = ? WHERE did = ?""]"
2025-10-13T08:24:53.069200Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.prepare,return,,-5476376652756971416,,[+] org.telegram.SQLite.SQLitePreparedStatement.prepare => -5476376652756971416
2025-10-13T08:24:53.069203Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.prepare,enter,"[""-5476376657320645064"", ""UPDATE topics SET unread_count = ?, top_message = ?, unread_mentions = ?, total_messages_count = ? WHERE did = ? AND topic_id = ?""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.prepare called with: [""-5476376657320645064"",""UPDATE topics SET unread_count = ?, top_message = ?, unread_mentions = ?, total_messages_count = ? WHERE did = ? AND topic_id = ?""]"
2025-10-13T08:24:53.069208Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.prepare,return,,-5476376652756963016,,[+] org.telegram.SQLite.SQLitePreparedStatement.prepare => -5476376652756963016
2025-10-13T08:24:53.069211Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.prepare,enter,"[""-5476376657320645064"", ""SELECT date, unread_count, last_mid, unread_count_i FROM dialogs WHERE did = 6599878128""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.prepare called with: [""-5476376657320645064"",""SELECT date, unread_count, last_mid, unread_count_i FROM dialogs WHERE did = 6599878128""]"
2025-10-13T08:24:53.069215Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.prepare,return,,-5476376652756970216,,[+] org.telegram.SQLite.SQLitePreparedStatement.prepare => -5476376652756970216
2025-10-13T08:24:53.069218Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.069222Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,0,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 0
2025-10-13T08:24:53.069225Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.069229Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756941416""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756941416""]"
2025-10-13T08:24:53.069233Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.069236Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.069239Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.prepare,enter,"[""-5476376657320645064"", ""REPLACE INTO media_counts_topics VALUES(?, ?, ?, ?, ?)""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.prepare called with: [""-5476376657320645064"",""REPLACE INTO media_counts_topics VALUES(?, ?, ?, ?, ?)""]"
2025-10-13T08:24:53.069243Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.prepare,return,,-5476376652756961816,,[+] org.telegram.SQLite.SQLitePreparedStatement.prepare => -5476376652756961816
2025-10-13T08:24:53.069246Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.prepare,enter,"[""-5476376657320645064"", ""SELECT DISTINCT id FROM shortcut_widget WHERE did IN(6599878128,-1)""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.prepare called with: [""-5476376657320645064"",""SELECT DISTINCT id FROM shortcut_widget WHERE did IN(6599878128,-1)""]"
2025-10-13T08:24:53.069251Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.prepare,return,,-5476376652756961816,,[+] org.telegram.SQLite.SQLitePreparedStatement.prepare => -5476376652756961816
2025-10-13T08:24:53.069254Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756961816""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756961816""]"
2025-10-13T08:24:53.069258Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.069261Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.prepare,enter,"[""-5476376657320645064"", ""SELECT type, count, old FROM media_counts_v2 WHERE uid = 6599878128""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.prepare called with: [""-5476376657320645064"",""SELECT type, count, old FROM media_counts_v2 WHERE uid = 6599878128""]"
2025-10-13T08:24:53.069265Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.prepare,return,,-5476376652756961816,,[+] org.telegram.SQLite.SQLitePreparedStatement.prepare => -5476376652756961816
2025-10-13T08:24:53.069268Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756961816""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756961816""]"
2025-10-13T08:24:53.069272Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,0,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 0
2025-10-13T08:24:53.069275Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756961816""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756961816""]"
2025-10-13T08:24:53.069280Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,0,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 0
2025-10-13T08:24:53.069283Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756961816""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756961816""]"
2025-10-13T08:24:53.069287Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,0,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 0
2025-10-13T08:24:53.069290Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756961816""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756961816""]"
2025-10-13T08:24:53.069294Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,0,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 0
2025-10-13T08:24:53.069297Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756961816""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756961816""]"
2025-10-13T08:24:53.069301Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,0,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 0
2025-10-13T08:24:53.069304Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756961816""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756961816""]"
2025-10-13T08:24:53.069308Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,0,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 0
2025-10-13T08:24:53.069311Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756961816""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756961816""]"
2025-10-13T08:24:53.069315Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,0,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 0
2025-10-13T08:24:53.069318Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756961816""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756961816""]"
2025-10-13T08:24:53.069322Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,0,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 0
2025-10-13T08:24:53.069325Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756961816""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756961816""]"
2025-10-13T08:24:53.069329Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.069332Z,+,call,org.telegram.tgnet.ConnectionsManager.native_sendRequest,enter,"[0, ""-5476376660541447408"", 0, 2147483647, 1, true, 92]",,,"[+] org.telegram.tgnet.ConnectionsManager.native_sendRequest called with: [0,""-5476376660541447408"",0,2147483647,1,true,92]"
2025-10-13T08:24:53.069337Z,+,ret,org.telegram.tgnet.ConnectionsManager.native_sendRequest,return,,void,,[+] org.telegram.tgnet.ConnectionsManager.native_sendRequest => void
2025-10-13T08:24:53.069340Z,+,call,org.telegram.tgnet.ConnectionsManager.native_sendRequest,enter,"[0, ""-5476376660540946928"", 68, 2147483647, 1, true, 93]",,,"[+] org.telegram.tgnet.ConnectionsManager.native_sendRequest called with: [0,""-5476376660540946928"",68,2147483647,1,true,93]"
2025-10-13T08:24:53.069345Z,+,ret,org.telegram.tgnet.ConnectionsManager.native_sendRequest,return,,void,,[+] org.telegram.tgnet.ConnectionsManager.native_sendRequest => void
2025-10-13T08:24:53.069348Z,+,call,org.telegram.SQLite.SQLiteDatabase.beginTransaction,enter,[],,,[+] org.telegram.SQLite.SQLiteDatabase.beginTransaction called with: []
2025-10-13T08:24:53.069352Z,+,call,org.telegram.SQLite.SQLiteDatabase.beginTransaction,enter,"[""-5476376657320645064""]",,,"[+] org.telegram.SQLite.SQLiteDatabase.beginTransaction called with: [""-5476376657320645064""]"
2025-10-13T08:24:53.069356Z,+,ret,org.telegram.SQLite.SQLiteDatabase.beginTransaction,return,,void,,[+] org.telegram.SQLite.SQLiteDatabase.beginTransaction => void
2025-10-13T08:24:53.069359Z,+,ret,org.telegram.SQLite.SQLiteDatabase.beginTransaction,return,,void,,[+] org.telegram.SQLite.SQLiteDatabase.beginTransaction => void
2025-10-13T08:24:53.069362Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.prepare,enter,"[""-5476376657320645064"", ""REPLACE INTO web_recent_v3 VALUES(?, ?, ?, ?, ?, ?, ?, ?, ?, ?)""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.prepare called with: [""-5476376657320645064"",""REPLACE INTO web_recent_v3 VALUES(?, ?, ?, ?, ?, ?, ?, ?, ?, ?)""]"
2025-10-13T08:24:53.069367Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.prepare,return,,-5476376652756943816,,[+] org.telegram.SQLite.SQLitePreparedStatement.prepare => -5476376652756943816
2025-10-13T08:24:53.069370Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.069374Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756943816""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756943816""]"
2025-10-13T08:24:53.069378Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.069381Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.069384Z,+,call,org.telegram.SQLite.SQLiteDatabase.commitTransaction,enter,[],,,[+] org.telegram.SQLite.SQLiteDatabase.commitTransaction called with: []
2025-10-13T08:24:53.069387Z,+,call,org.telegram.SQLite.SQLiteDatabase.commitTransaction,enter,"[""-5476376657320645064""]",,,"[+] org.telegram.SQLite.SQLiteDatabase.commitTransaction called with: [""-5476376657320645064""]"
2025-10-13T08:24:53.069392Z,+,ret,org.telegram.SQLite.SQLiteDatabase.commitTransaction,return,,void,,[+] org.telegram.SQLite.SQLiteDatabase.commitTransaction => void
2025-10-13T08:24:53.069395Z,+,ret,org.telegram.SQLite.SQLiteDatabase.commitTransaction,return,,void,,[+] org.telegram.SQLite.SQLiteDatabase.commitTransaction => void
2025-10-13T08:24:53.069398Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.prepare,enter,"[""-5476376657320645064"", ""REPLACE INTO media_counts_v2 VALUES(?, ?, ?, ?)""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.prepare called with: [""-5476376657320645064"",""REPLACE INTO media_counts_v2 VALUES(?, ?, ?, ?)""]"
2025-10-13T08:24:53.069402Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.prepare,return,,-5476376652756943816,,[+] org.telegram.SQLite.SQLitePreparedStatement.prepare => -5476376652756943816
2025-10-13T08:24:53.069405Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.069409Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756943816""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756943816""]"
2025-10-13T08:24:53.069413Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.069416Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.069419Z,+,,File.getAbsolutePath,info,,,path= /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs => /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs,[+] File.getAbsolutePath path= /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs => /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs
2025-10-13T08:24:53.069423Z,+,,File.exists,info,,,path= /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs => false,[+] File.exists path= /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs => false
2025-10-13T08:24:53.069426Z,+,,File.getAbsolutePath,info,,,path= /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs => /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs,[+] File.getAbsolutePath path= /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs => /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs
2025-10-13T08:24:53.069429Z,+,,File.exists,info,,,path= /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs => false,[+] File.exists path= /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs => false
2025-10-13T08:24:53.069432Z,+,,File.getAbsolutePath,info,,,path= /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs => /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs,[+] File.getAbsolutePath path= /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs => /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs
2025-10-13T08:24:53.069435Z,+,,File.exists,info,,,path= /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs => false,[+] File.exists path= /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.tgs => false
2025-10-13T08:24:53.069438Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.prepare,enter,"[""-5476376657320624264"", ""REPLACE INTO paths_by_dialog_id VALUES(?, ?, ?, ?)""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.prepare called with: [""-5476376657320624264"",""REPLACE INTO paths_by_dialog_id VALUES(?, ?, ?, ?)""]"
2025-10-13T08:24:53.069443Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.prepare,return,,-5476376652756215544,,[+] org.telegram.SQLite.SQLitePreparedStatement.prepare => -5476376652756215544
2025-10-13T08:24:53.069448Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.069452Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756215544""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756215544""]"
2025-10-13T08:24:53.069457Z,+,,File.getAbsolutePath,info,,,path= /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.temp => /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.temp,[+] File.getAbsolutePath path= /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.temp => /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.temp
2025-10-13T08:24:53.069460Z,+,,File.exists,info,,,path= /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.temp => false,[+] File.exists path= /storage/emulated/0/Android/data/org.telegram.messenger/cache/2_750766425144033598.temp => false
2025-10-13T08:24:53.069463Z,+,call,org.telegram.tgnet.ConnectionsManager.native_sendRequest,enter,"[0, ""-5476376660541617520"", 2048, 2, 2, true, 94]",,,"[+] org.telegram.tgnet.ConnectionsManager.native_sendRequest called with: [0,""-5476376660541617520"",2048,2,2,true,94]"
2025-10-13T08:24:53.069468Z,+,ret,org.telegram.tgnet.ConnectionsManager.native_sendRequest,return,,void,,[+] org.telegram.tgnet.ConnectionsManager.native_sendRequest => void
2025-10-13T08:24:53.069471Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.069474Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.069477Z,+,,File.getAbsolutePath,info,,,path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml => /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml,[+] File.getAbsolutePath path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml => /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml
2025-10-13T08:24:53.069480Z,+,,File.exists,info,,,path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml => true,[+] File.exists path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml => true
2025-10-13T08:24:53.069483Z,+,,File.getAbsolutePath,info,,,path= /data/user/0/org.telegram.messenger/shared_prefs/mainconfig.xml => /data/user/0/org.telegram.messenger/shared_prefs/mainconfig.xml,[+] File.getAbsolutePath path= /data/user/0/org.telegram.messenger/shared_prefs/mainconfig.xml => /data/user/0/org.telegram.messenger/shared_prefs/mainconfig.xml
2025-10-13T08:24:53.069486Z,+,,File.exists,info,,,path= /data/user/0/org.telegram.messenger/shared_prefs/mainconfig.xml => true,[+] File.exists path= /data/user/0/org.telegram.messenger/shared_prefs/mainconfig.xml => true
2025-10-13T08:24:53.069489Z,+,,File.getAbsolutePath,info,,,path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml => /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml,[+] File.getAbsolutePath path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml => /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml
2025-10-13T08:24:53.069493Z,+,,File.exists,info,,,path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml => true,[+] File.exists path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml => true
2025-10-13T08:24:53.069496Z,+,,File.getAbsolutePath,info,,,path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml.bak => /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml.bak,[+] File.getAbsolutePath path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml.bak => /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml.bak
2025-10-13T08:24:53.069499Z,+,,File.exists,info,,,path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml.bak => false,[+] File.exists path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml.bak => false
2025-10-13T08:24:53.069502Z,+,,File.getAbsolutePath,info,,,path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml => /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml,[+] File.getAbsolutePath path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml => /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml
2025-10-13T08:24:53.069505Z,+,,File.renameTo,info,,,path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml => true,[+] File.renameTo path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml => true
2025-10-13T08:24:53.069508Z,+,,FileOutputStream.<init>,info,,,"args: [""<java.io.File>""] java.lang.Exception: stack
	at java.io.FileOutputStream.<init>(Native Method)
	at android.app.SharedPreferencesImpl.createFileOutputStream(SharedPreferencesImpl.java:702)
	at android.app.SharedPreferencesImpl.writeToFile(SharedPreferencesImpl.java:793)
	at android.app.SharedPreferencesImpl.-$$Nest$mwriteToFile(Unknown Source:0)
	at android.app.SharedPreferencesImpl$2.run(SharedPreferencesImpl.java:672)
	at android.app.QueuedWork.processPendingWork(QueuedWork.java:265)
	at android.app.QueuedWork.-$$Nest$smprocessPendingWork(Unknown Source:0)
	at android.app.QueuedWork$QueuedWorkHandler.handleMessage(QueuedWork.java:285)
	at android.os.Handler.dispatchMessage(Handler.java:106)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at android.os.HandlerThread.run(HandlerThread.java:67)","[+] FileOutputStream.<init> args: [""<java.io.File>""] java.lang.Exception: stack
	at java.io.FileOutputStream.<init>(Native Method)
	at android.app.SharedPreferencesImpl.createFileOutputStream(SharedPreferencesImpl.java:702)
	at android.app.SharedPreferencesImpl.writeToFile(SharedPreferencesImpl.java:793)
	at android.app.SharedPreferencesImpl.-$$Nest$mwriteToFile(Unknown Source:0)
	at android.app.SharedPreferencesImpl$2.run(SharedPreferencesImpl.java:672)
	at android.app.QueuedWork.processPendingWork(QueuedWork.java:265)
	at android.app.QueuedWork.-$$Nest$smprocessPendingWork(Unknown Source:0)
	at android.app.QueuedWork$QueuedWorkHandler.handleMessage(QueuedWork.java:285)
	at android.os.Handler.dispatchMessage(Handler.java:106)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at android.os.HandlerThread.run(HandlerThread.java:67)
"
2025-10-13T08:24:53.069518Z,+,,FileOutputStream.<init>,info,,,"args: [""<java.io.File>"",false] java.lang.Exception: stack
	at java.io.FileOutputStream.<init>(Native Method)
	at java.io.FileOutputStream.<init>(FileOutputStream.java:186)
	at java.io.FileOutputStream.<init>(Native Method)
	at android.app.SharedPreferencesImpl.createFileOutputStream(SharedPreferencesImpl.java:702)
	at android.app.SharedPreferencesImpl.writeToFile(SharedPreferencesImpl.java:793)
	at android.app.SharedPreferencesImpl.-$$Nest$mwriteToFile(Unknown Source:0)
	at android.app.SharedPreferencesImpl$2.run(SharedPreferencesImpl.java:672)
	at android.app.QueuedWork.processPendingWork(QueuedWork.java:265)
	at android.app.QueuedWork.-$$Nest$smprocessPendingWork(Unknown Source:0)
	at android.app.QueuedWork$QueuedWorkHandler.handleMessage(QueuedWork.java:285)
	at android.os.Handler.dispatchMessage(Handler.java:106)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at android.os.HandlerThread.run(HandlerThread.java:67)","[+] FileOutputStream.<init> args: [""<java.io.File>"",false] java.lang.Exception: stack
	at java.io.FileOutputStream.<init>(Native Method)
	at java.io.FileOutputStream.<init>(FileOutputStream.java:186)
	at java.io.FileOutputStream.<init>(Native Method)
	at android.app.SharedPreferencesImpl.createFileOutputStream(SharedPreferencesImpl.java:702)
	at android.app.SharedPreferencesImpl.writeToFile(SharedPreferencesImpl.java:793)
	at android.app.SharedPreferencesImpl.-$$Nest$mwriteToFile(Unknown Source:0)
	at android.app.SharedPreferencesImpl$2.run(SharedPreferencesImpl.java:672)
	at android.app.QueuedWork.processPendingWork(QueuedWork.java:265)
	at android.app.QueuedWork.-$$Nest$smprocessPendingWork(Unknown Source:0)
	at android.app.QueuedWork$QueuedWorkHandler.handleMessage(QueuedWork.java:285)
	at android.os.Handler.dispatchMessage(Handler.java:106)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at android.os.HandlerThread.run(HandlerThread.java:67)
"
2025-10-13T08:24:53.069528Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.prepare,enter,"[""-5476376657320645064"", ""UPDATE params SET seq = ?, pts = ?, date = ?, qts = ? WHERE id = 1""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.prepare called with: [""-5476376657320645064"",""UPDATE params SET seq = ?, pts = ?, date = ?, qts = ? WHERE id = 1""]"
2025-10-13T08:24:53.069533Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.prepare,return,,-5476376652756943816,,[+] org.telegram.SQLite.SQLitePreparedStatement.prepare => -5476376652756943816
2025-10-13T08:24:53.069536Z,+,,File.getAbsolutePath,info,,,path= /storage/emulated/0/Android/data/org.telegram.messenger/cache => /storage/emulated/0/Android/data/org.telegram.messenger/cache,[+] File.getAbsolutePath path= /storage/emulated/0/Android/data/org.telegram.messenger/cache => /storage/emulated/0/Android/data/org.telegram.messenger/cache
2025-10-13T08:24:53.069541Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.069546Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756943816""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756943816""]"
2025-10-13T08:24:53.069550Z,+,,File.getAbsolutePath,info,,,path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml.bak => /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml.bak,[+] File.getAbsolutePath path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml.bak => /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml.bak
2025-10-13T08:24:53.069553Z,+,,File.delete,info,,,path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml.bak => true,[+] File.delete path= /data/user/0/org.telegram.messenger/shared_prefs/userconfing.xml.bak => true
2025-10-13T08:24:53.069556Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.069559Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
